Entity,Type,PageRank,Community_ID
GEMIN4,Gene,9.501683012197058e-05,9
GFSI,Drug,9.501683012197058e-05,61
GGT1,Gene,9.501683012197058e-05,9
GGTLC3,Gene,9.501683012197058e-05,9
GGTLC4P,Gene,9.501683012197058e-05,9
GGTLC5P,Gene,9.501683012197058e-05,9
GH,Drug,9.501683012197058e-05,9
GI defects,Phenotype,9.501683012197058e-05,9
GKT137831,Drug,9.501683012197058e-05,10
GLE1,Gene,9.501683012197058e-05,0
GNR-100,Drug,9.501683012197058e-05,13
GPX1,Gene,9.501683012197058e-05,8
GRIA4,Protein,9.501683012197058e-05,13
GRP,Gene,9.501683012197058e-05,9
GRS,Protein,9.501683012197058e-05,0
GSR,Gene,9.501683012197058e-05,9
GSTM1,Gene,9.501683012197058e-05,16
GTF2H1,Gene,9.501683012197058e-05,9
GTF2H2 deletion,Variant,9.501683012197058e-05,9
GTF2H3,Gene,9.501683012197058e-05,9
GTF2H4,Gene,9.501683012197058e-05,9
GTF2H5,Gene,9.501683012197058e-05,9
GUSBP1 g.[69515863G>A],Variant,9.501683012197058e-05,9
GV-58,Drug,9.501683012197058e-05,6
Gap27,Drug,9.501683012197058e-05,50
Garches braces,Drug,9.501683012197058e-05,8
Gdf15,Gene,9.501683012197058e-05,3
Gli1,Gene,9.501683012197058e-05,9
GluCDs,Drug,9.501683012197058e-05,5
Gordonibacter,Gene,9.501683012197058e-05,9
H-reflex,Phenotype,9.501683012197058e-05,9
H3P33,Gene,9.501683012197058e-05,9
HA2-ApoE(131-150)-Nusinersen conjugate,Drug,9.501683012197058e-05,1
HCN1,Gene,9.501683012197058e-05,9
HCN2,Gene,9.501683012197058e-05,9
HDAC inhibitors,Drug,9.501683012197058e-05,7
HDAC6,Protein,9.501683012197058e-05,24
HDAC6 inhibition,Drug,9.501683012197058e-05,15
HDO,Drug,9.501683012197058e-05,1
HEXB,Gene,9.501683012197058e-05,0
HEY2,Gene,9.501683012197058e-05,9
HGF,Protein,9.501683012197058e-05,6
HM-based nutrition intervention,Drug,9.501683012197058e-05,8
HMA,Drug,9.501683012197058e-05,1
HMOX1,Gene,9.501683012197058e-05,16
HNRNPA1,Gene,9.501683012197058e-05,9
HSBP1,Gene,9.501683012197058e-05,0
HSCT,Drug,9.501683012197058e-05,0
HSP70B,Protein,9.501683012197058e-05,17
HSP90,Protein,9.501683012197058e-05,7
HSPB1,Gene,9.501683012197058e-05,6
HTT,Gene,9.501683012197058e-05,9
Haloperidol,Drug,9.501683012197058e-05,6
Hereditary motor neuropathies,Disease,9.501683012197058e-05,0
Howardella,Gene,9.501683012197058e-05,9
Hsc70-4,Protein,9.501683012197058e-05,17
Hsc70-4 missense allele,Variant,9.501683012197058e-05,16
Hspa8 (G470R),Protein,9.501683012197058e-05,52
Hspa8(G470R),Variant,9.501683012197058e-05,6
HuD,Protein,9.501683012197058e-05,17
Hybrid Assistive Limb (HAL),Drug,9.501683012197058e-05,8
IFI30,Protein,9.501683012197058e-05,19
IFI44,Gene,9.501683012197058e-05,9
IGF-1 R siRNA,Drug,9.501683012197058e-05,17
IGF-1 pathway,Protein,9.501683012197058e-05,9
IGF-2,Protein,9.501683012197058e-05,10
IGF-I receptor,Protein,9.501683012197058e-05,52
IGF1R,Gene,9.501683012197058e-05,9
IGFBP-5,Protein,9.501683012197058e-05,52
IGHMBP2C495del,Variant,9.501683012197058e-05,7
IL-10,Protein,9.501683012197058e-05,8
IL-1ra,Drug,9.501683012197058e-05,6
IL-7,Protein,9.501683012197058e-05,8
IL10,Protein,9.501683012197058e-05,64
IL6,Gene,9.501683012197058e-05,65
INA,Protein,9.501683012197058e-05,13
IOPI,Phenotype,9.501683012197058e-05,9
IRE1alpha/XBP1,Protein,9.501683012197058e-05,9
ISIS-SMNRx,Drug,9.501683012197058e-05,8
Iba1,Protein,9.501683012197058e-05,0
Igf-1r,Gene,9.501683012197058e-05,5
Ighmbp2-R604X,Variant,9.501683012197058e-05,5
Ighmbp2-null,Variant,9.501683012197058e-05,66
Infections and Hospitalisations,Phenotype,9.501683012197058e-05,9
Influenza vaccine,Drug,9.501683012197058e-05,18
Insulin growth factor binding protein-3,Protein,9.501683012197058e-05,9
Inverted repeat Alus,Variant,9.501683012197058e-05,7
Itch,Protein,9.501683012197058e-05,17
Itvisma,Drug,9.501683012197058e-05,13
JAK/STAT,Protein,9.501683012197058e-05,9
JAK2,Gene,9.501683012197058e-05,9
JARID2,Gene,9.501683012197058e-05,9
JIP3 deficiency,Phenotype,9.501683012197058e-05,10
JNK inhibitors,Drug,9.501683012197058e-05,17
JNK-c-Jun signaling,Protein,9.501683012197058e-05,10
JNK3 deficiency,Phenotype,9.501683012197058e-05,8
K(ir4.1),Protein,9.501683012197058e-05,9
KCNB1,Gene,9.501683012197058e-05,9
KIF1B,Gene,9.501683012197058e-05,9
KIF7,Gene,9.501683012197058e-05,9
KLF3,Gene,9.501683012197058e-05,9
KOD FX Neo,Drug,9.501683012197058e-05,13
KineMAT,Drug,9.501683012197058e-05,2
Kugelberg-Welander syndrome,Disease,9.501683012197058e-05,13
L-carnitine,Drug,9.501683012197058e-05,6
L1 element,Variant,9.501683012197058e-05,1
LAMA2,Gene,9.501683012197058e-05,9
LAMC2,Gene,9.501683012197058e-05,9
LAS1L,Gene,9.501683012197058e-05,0
LAT1,Protein,9.501683012197058e-05,6
LBH589,Drug,9.501683012197058e-05,13
LDN-57444,Drug,9.501683012197058e-05,9
LEP,Gene,9.501683012197058e-05,9
LIX1,Gene,9.501683012197058e-05,9
LMI070,Drug,9.501683012197058e-05,1
LMNA,Protein,9.501683012197058e-05,9
LNA-modified primers,Drug,9.501683012197058e-05,9
LNA/DNA mixmer,Drug,9.501683012197058e-05,7
LNP1,Drug,9.501683012197058e-05,6
LPS,Drug,9.501683012197058e-05,7
LTNPPV,Drug,9.501683012197058e-05,9
LWDH-WE,Drug,9.501683012197058e-05,8
LXR/RXR signalling,Protein,9.501683012197058e-05,12
Lachnospiraceae_AC2044_group,Gene,9.501683012197058e-05,9
Lavandula angustifolia essential oil,Drug,9.501683012197058e-05,9
Lawsonella,Gene,9.501683012197058e-05,9
Lif,Gene,9.501683012197058e-05,3
Long-Term Non-Invasive Ventilation,Drug,9.501683012197058e-05,15
Lsm10,Protein,9.501683012197058e-05,68
M1a/M1a,Variant,9.501683012197058e-05,16
M:S echogenicity ratio,Phenotype,9.501683012197058e-05,9
M:S thickness ratio,Phenotype,9.501683012197058e-05,9
MAFbx,Gene,9.501683012197058e-05,10
MAGEL2,Protein,9.501683012197058e-05,17
MALDI-TOF MS assay,Drug,9.501683012197058e-05,9
MAPK8IP3,Gene,9.501683012197058e-05,67
MAPT,Gene,9.501683012197058e-05,9
MCCC2 variant c.[-117A > G],Variant,9.501683012197058e-05,9
MCGR,Drug,9.501683012197058e-05,8
MCP1 deficiency,Phenotype,9.501683012197058e-05,9
MEG3,Gene,9.501683012197058e-05,9
MEL-46,Protein,9.501683012197058e-05,10
MET,Gene,9.501683012197058e-05,9
MGRN1,Gene,9.501683012197058e-05,9
MIE-EF,Phenotype,9.501683012197058e-05,9
ML372,Drug,9.501683012197058e-05,6
ML372 and ASO,Drug,9.501683012197058e-05,6
MO sequences,Drug,9.501683012197058e-05,1
MO-CPP conjugates,Drug,9.501683012197058e-05,6
MOE-modified ASO10-29,Drug,9.501683012197058e-05,6
MORC2,Gene,9.501683012197058e-05,0
MORC2 S87L mutation,Variant,9.501683012197058e-05,0
MORC2 mutation,Variant,9.501683012197058e-05,0
MORC2 variants,Variant,9.501683012197058e-05,70
MR-409,Drug,9.501683012197058e-05,8
MSPd,Protein,9.501683012197058e-05,25
MSTN,Gene,9.501683012197058e-05,8
MTR,Phenotype,9.501683012197058e-05,16
MUAP amplitude,Phenotype,9.501683012197058e-05,9
MUNE values,Phenotype,9.501683012197058e-05,19
MYBL2,Gene,9.501683012197058e-05,12
MYBPC1,Gene,9.501683012197058e-05,2
MYH14,Gene,9.501683012197058e-05,9
MYH6,Gene,9.501683012197058e-05,9
MYL11,Gene,9.501683012197058e-05,9
MYOG,Gene,9.501683012197058e-05,9
Mapk10,Gene,9.501683012197058e-05,9
Maresin 1,Drug,9.501683012197058e-05,17
Marine_Methylotrophic_Group_3,Gene,9.501683012197058e-05,9
MassArray,Drug,9.501683012197058e-05,9
MeCP2,Protein,9.501683012197058e-05,1
Metallothioneins,Protein,9.501683012197058e-05,9
Mib1,Gene,9.501683012197058e-05,7
Mir34 family,Gene,9.501683012197058e-05,9
Mobility and Independence,Phenotype,9.501683012197058e-05,9
Monomelic amyotrophy,Disease,9.501683012197058e-05,71
Morpholino,Drug,9.501683012197058e-05,7
Morpholino (MO),Drug,9.501683012197058e-05,16
Morpholino ASO,Drug,9.501683012197058e-05,1
Motor unit MRI (MUMRI),Phenotype,9.501683012197058e-05,9
MoviPlate,Phenotype,9.501683012197058e-05,8
Mt2,Gene,9.501683012197058e-05,9
MuSC,Protein,9.501683012197058e-05,9
MuSK,Protein,9.501683012197058e-05,9
MuSK agonist antibody #13,Drug,9.501683012197058e-05,72
MyoGrip,Phenotype,9.501683012197058e-05,16
MyoPinch,Phenotype,9.501683012197058e-05,8
N-acetylcysteine,Drug,9.501683012197058e-05,3
N-acetylneuraminic acid,Drug,9.501683012197058e-05,9
N-acylsphingosine amidohydrolase 1,Gene,9.501683012197058e-05,0
NAIP copy number,Variant,9.501683012197058e-05,16
NATTD,Gene,9.501683012197058e-05,7
NBPF10,Gene,9.501683012197058e-05,9
NCAM,Protein,9.501683012197058e-05,9
NCDN,Protein,9.501683012197058e-05,17
NCOR2,Gene,9.501683012197058e-05,0
NEB,Gene,9.501683012197058e-05,9
NECTIN1,Gene,9.501683012197058e-05,8
NEFH,Gene,9.501683012197058e-05,19
NEFL,Gene,9.501683012197058e-05,9
NEUROEQUIP-SMA,Drug,9.501683012197058e-05,15
NF-kappa B,Gene,9.501683012197058e-05,9
NFASC,Gene,9.501683012197058e-05,9
NGF,Gene,9.501683012197058e-05,9
NIPPV,Drug,9.501683012197058e-05,16
NIV,Phenotype,9.501683012197058e-05,16
NKX2-1,Gene,9.501683012197058e-05,9
NKX2-5,Gene,9.501683012197058e-05,9
NMJ alterations,Phenotype,9.501683012197058e-05,5
NODAL,Gene,9.501683012197058e-05,9
NOTCH,Gene,9.501683012197058e-05,16
NOVA1,Gene,9.501683012197058e-05,7
NPPV,Drug,9.501683012197058e-05,15
NPTX2,Protein,9.501683012197058e-05,12
NR1D2,Gene,9.501683012197058e-05,9
NR1H3,Gene,9.501683012197058e-05,9
NR3C1,Gene,9.501683012197058e-05,9
NRG1-III,Protein,9.501683012197058e-05,10
NRGN,Gene,9.501683012197058e-05,9
NRXN3,Gene,9.501683012197058e-05,9
NSAIDs,Drug,9.501683012197058e-05,5
NSC-34 cells,Phenotype,9.501683012197058e-05,9
NT-1654,Drug,9.501683012197058e-05,6
NVS-SM2,Drug,9.501683012197058e-05,6
Ncald-ASO3,Drug,9.501683012197058e-05,45
Necdin,Gene,9.501683012197058e-05,9
Nedd8-activating enzyme inhibitor,Drug,9.501683012197058e-05,25
Neocate Syneo-Nutricia,Drug,9.501683012197058e-05,13
Nesprin-2,Gene,9.501683012197058e-05,9
Neurl2,Gene,9.501683012197058e-05,7
Neurofilament proteins,Protein,9.501683012197058e-05,0
Nkx2.2,Gene,9.501683012197058e-05,9
Notch,Protein,9.501683012197058e-05,9
Notch signaling,Phenotype,9.501683012197058e-05,17
Novel targeted therapies,Drug,9.501683012197058e-05,73
Nucleolin,Protein,9.501683012197058e-05,17
Nusinersen-like ASO,Drug,9.501683012197058e-05,63
OAV101 IT,Drug,9.501683012197058e-05,13
OCLN c.[818G>T],Variant,9.501683012197058e-05,9
OPG,Drug,9.501683012197058e-05,74
OSTF1,Protein,9.501683012197058e-05,1
Onasemnogene Abeparvovec (Zolgensma),Drug,9.501683012197058e-05,13
P361R,Variant,9.501683012197058e-05,75
P361R-SMA,Variant,9.501683012197058e-05,0
P56S VAPB mutation,Variant,9.501683012197058e-05,25
P56S-VAPB,Protein,9.501683012197058e-05,3
PAX3,Gene,9.501683012197058e-05,9
PDD,Drug,9.501683012197058e-05,17
PDGF,Protein,9.501683012197058e-05,7
PDGFRA,Gene,9.501683012197058e-05,9
PEG-IGF1,Drug,9.501683012197058e-05,5
PF-DcpSi,Drug,9.501683012197058e-05,9
PFN2,Protein,9.501683012197058e-05,9
PGEMN1,Gene,9.501683012197058e-05,17
PI3K,Protein,9.501683012197058e-05,17
PI3K/Akt,Protein,9.501683012197058e-05,17
PIK3C2A,Gene,9.501683012197058e-05,9
PK4C9,Drug,9.501683012197058e-05,7
PLA2G6,Gene,9.501683012197058e-05,9
PLEKHG5 Arg97Gln,Variant,9.501683012197058e-05,0
PLEKHG5 mutation,Variant,9.501683012197058e-05,0
PLS3 overexpression,Protein,9.501683012197058e-05,45
PLS3 treatment,Drug,9.501683012197058e-05,6
PLXND1,Gene,9.501683012197058e-05,9
PMO AONs,Drug,9.501683012197058e-05,7
PMO10-29,Drug,9.501683012197058e-05,6
PMO25,Drug,9.501683012197058e-05,6
PMP22,Gene,9.501683012197058e-05,1
PNA (SMN2-targeting),Drug,9.501683012197058e-05,1
POLG,Gene,9.501683012197058e-05,0
POMC,Gene,9.501683012197058e-05,9
PPARA,Gene,9.501683012197058e-05,9
PPARalpha,Gene,9.501683012197058e-05,12
PPMOs,Drug,9.501683012197058e-05,1
PRE-084,Drug,9.501683012197058e-05,10
PRKDC,Gene,9.501683012197058e-05,9
PRMTs,Protein,9.501683012197058e-05,9
PRPH,Protein,9.501683012197058e-05,13
PRUNE,Gene,9.501683012197058e-05,0
PSMA6,Gene,9.501683012197058e-05,9
PSSE,Drug,9.501683012197058e-05,15
PTEN-induced kinase 1,Protein,9.501683012197058e-05,7
PTEN-targeting shRNA,Drug,9.501683012197058e-05,6
PTH,Protein,9.501683012197058e-05,8
PYGB,Protein,9.501683012197058e-05,16
Pak4,Gene,9.501683012197058e-05,78
Parkin,Protein,9.501683012197058e-05,7
Pcyt2,Gene,9.501683012197058e-05,45
Pgk1,Protein,9.501683012197058e-05,17
Pgrn,Gene,9.501683012197058e-05,9
Phase Angle,Phenotype,9.501683012197058e-05,8
Pip6a-PMO,Drug,9.501683012197058e-05,6
Plastin3/plst-1,Gene,9.501683012197058e-05,25
PlexinD1,Protein,9.501683012197058e-05,9
Ponasterone A,Drug,9.501683012197058e-05,23
Presymptomatic SMA,Disease,9.501683012197058e-05,8
Processing Speed Index,Phenotype,9.501683012197058e-05,8
Purkinje cell degeneration,Phenotype,9.501683012197058e-05,9
Pyridopyrimidine,Drug,9.501683012197058e-05,31
Pyrimidinyl,Drug,9.501683012197058e-05,31
QF-MT,Phenotype,9.501683012197058e-05,19
QF-SWV,Phenotype,9.501683012197058e-05,19
Qalsody,Drug,9.501683012197058e-05,25
Quinazoline-based compounds,Drug,9.501683012197058e-05,7
R-Roscovitine,Drug,9.501683012197058e-05,24
R-loop levels,Phenotype,9.501683012197058e-05,9
R-loop resolution,Phenotype,9.501683012197058e-05,9
R-loop-mediated DNA damage,Phenotype,9.501683012197058e-05,9
R20Hz,Phenotype,9.501683012197058e-05,19
R5-20 Hz,Phenotype,9.501683012197058e-05,16
RBFOX1,Gene,9.501683012197058e-05,18
RBM10,Gene,9.501683012197058e-05,1
RBPs,Protein,9.501683012197058e-05,9
REEP1,Gene,9.501683012197058e-05,5
RELB,Gene,9.501683012197058e-05,17
RG7800,Drug,9.501683012197058e-05,13
RG7916,Drug,9.501683012197058e-05,1
RIPK3,Protein,9.501683012197058e-05,9
RNA gene therapies,Drug,9.501683012197058e-05,9
RNA processing,Phenotype,9.501683012197058e-05,17
RNA therapeutics,Drug,9.501683012197058e-05,9
RNA-splicing modifying drug,Drug,9.501683012197058e-05,9
RNA-targeted therapies,Drug,9.501683012197058e-05,9
RNA-targeting strategies,Drug,9.501683012197058e-05,9
ROBO1,Gene,9.501683012197058e-05,9
ROCK inhibitors,Drug,9.501683012197058e-05,6
ROS,Phenotype,9.501683012197058e-05,79
RPE65,Gene,9.501683012197058e-05,9
RPPH1,Gene,9.501683012197058e-05,44
RPS27A,Gene,9.501683012197058e-05,9
RTL3,Gene,9.501683012197058e-05,9
Rapamycin,Drug,9.501683012197058e-05,80
RelA,Protein,9.501683012197058e-05,17
Rho-associated Kinase,Protein,9.501683012197058e-05,17
RhoA/ROCK,Protein,9.501683012197058e-05,9
Rhynchophylline,Drug,9.501683012197058e-05,0
Rosa rugosa essential oil,Drug,9.501683012197058e-05,9
Roscovitine,Drug,9.501683012197058e-05,17
Ruminiclostridium,Gene,9.501683012197058e-05,9
S-glutathionylation dysregulation,Phenotype,9.501683012197058e-05,9
S/Z ratio,Phenotype,9.501683012197058e-05,8
S100B,Gene,9.501683012197058e-05,9
S290,Variant,9.501683012197058e-05,6
SACS,Gene,9.501683012197058e-05,9
SAHA,Drug,9.501683012197058e-05,7
SC MRI metrics,Phenotype,9.501683012197058e-05,15
SCF(Slmb),Protein,9.501683012197058e-05,17
SCN4A,Gene,9.501683012197058e-05,9
SCO2,Gene,9.501683012197058e-05,82
SDB,Phenotype,9.501683012197058e-05,9
SELENON,Gene,9.501683012197058e-05,9
SEMA6A,Protein,9.501683012197058e-05,13
SENP2,Gene,9.501683012197058e-05,17
SENP2 deficiency,Phenotype,9.501683012197058e-05,16
SERF1,Gene,9.501683012197058e-05,9
SERF1A,Gene,9.501683012197058e-05,16
SERF1B,Gene,9.501683012197058e-05,9
SERPINE1,Gene,9.501683012197058e-05,9
SET-ULM,Phenotype,9.501683012197058e-05,8
SF3B1,Protein,9.501683012197058e-05,1
SFAQ scores,Phenotype,9.501683012197058e-05,83
SH3TC2,Gene,9.501683012197058e-05,1
SHANK3,Gene,9.501683012197058e-05,0
SHROOM3,Gene,9.501683012197058e-05,9
SIGMAR1,Gene,9.501683012197058e-05,9
SIM-inactivated SMN,Variant,9.501683012197058e-05,6
SKG0201,Drug,9.501683012197058e-05,13
SLC25A46,Gene,9.501683012197058e-05,9
SMA (NBS),Disease,9.501683012197058e-05,9
SMA NBS,Phenotype,9.501683012197058e-05,0
SMA care centers,Phenotype,9.501683012197058e-05,84
SMA carriers,Phenotype,9.501683012197058e-05,12
SMA classification,Phenotype,9.501683012197058e-05,16
SMA disease-modifying treatment,Drug,9.501683012197058e-05,85
SMA drug therapy,Drug,9.501683012197058e-05,19
SMA drugs,Drug,9.501683012197058e-05,9
SMA models,Phenotype,9.501683012197058e-05,87
SMA motoneurons,Phenotype,9.501683012197058e-05,88
SMA mutations,Variant,9.501683012197058e-05,7
SMA patient fibroblasts,Phenotype,9.501683012197058e-05,89
SMA plus,Disease,9.501683012197058e-05,90
SMA therapies,Drug,9.501683012197058e-05,9
SMA type 1 gene,Gene,9.501683012197058e-05,9
SMA types 1c-3a,Variant,9.501683012197058e-05,16
"SMA types 2b, 3, and 4",Phenotype,9.501683012197058e-05,91
SMA-causative mutation in an ASC-1 component,Variant,9.501683012197058e-05,26
SMA-miRs,Gene,9.501683012197058e-05,9
SMA-score,Phenotype,9.501683012197058e-05,92
SMA-specific drug treatment,Drug,9.501683012197058e-05,16
SMA-specific medication,Drug,9.501683012197058e-05,9
SMA4 g.[69515726A>G],Variant,9.501683012197058e-05,9
SMAHI,Phenotype,9.501683012197058e-05,9
SMAI,Disease,9.501683012197058e-05,19
SMN K119 acetylation,Variant,9.501683012197058e-05,17
SMN Tudor domain,Protein,9.501683012197058e-05,93
SMN YG box mutation,Variant,9.501683012197058e-05,1
SMN antisense oligonucleotide,Drug,9.501683012197058e-05,15
SMN c.840 mutation,Variant,9.501683012197058e-05,9
SMN defects,Phenotype,9.501683012197058e-05,17
SMN deficit,Protein,9.501683012197058e-05,45
SMN expression augmentation,Drug,9.501683012197058e-05,9
SMN hybrid structures,Variant,9.501683012197058e-05,5
SMN isoform,Protein,9.501683012197058e-05,13
SMN knockdown,Gene,9.501683012197058e-05,7
SMN pS290,Variant,9.501683012197058e-05,94
SMN repletion,Drug,9.501683012197058e-05,9
SMN restorative therapies,Drug,9.501683012197058e-05,9
SMN targeted medication,Drug,9.501683012197058e-05,16
SMN(K186R),Protein,9.501683012197058e-05,6
SMN(ST),Variant,9.501683012197058e-05,17
SMN(TUDOR),Protein,9.501683012197058e-05,9
SMN(WT),Protein,9.501683012197058e-05,6
SMN-AS1,Gene,9.501683012197058e-05,1
SMN-ASO,Drug,9.501683012197058e-05,23
SMN-C1,Drug,9.501683012197058e-05,1
SMN-C3,Drug,9.501683012197058e-05,1
SMN-Delta7,Variant,9.501683012197058e-05,23
SMN-SVA protein,Protein,9.501683012197058e-05,95
SMN-based therapies,Drug,9.501683012197058e-05,18
SMN-enhanced construct,Drug,9.501683012197058e-05,16
SMN-enhancing agents,Drug,9.501683012197058e-05,8
SMN-enhancing oligonucleotide,Drug,9.501683012197058e-05,9
SMN-enhancing therapies,Drug,9.501683012197058e-05,15
SMN-increasing medications,Drug,9.501683012197058e-05,9
SMN-inducing drugs,Drug,9.501683012197058e-05,15
SMN-related biomarkers,Protein,9.501683012197058e-05,16
SMN-related proteins,Protein,9.501683012197058e-05,9
SMN-restoration,Phenotype,9.501683012197058e-05,96
SMN-restoring antisense oligonucleotides,Drug,9.501683012197058e-05,1
SMN-restoring disease-modifying therapies,Drug,9.501683012197058e-05,6
SMN-restoring therapies,Drug,9.501683012197058e-05,18
SMN-spot(+) cells,Phenotype,9.501683012197058e-05,7
SMN-targeted disease modifying treatments,Drug,9.501683012197058e-05,13
SMN-targeted therapy,Drug,9.501683012197058e-05,97
SMN-upregulating drugs,Drug,9.501683012197058e-05,9
SMN/SYNCRIP complex,Protein,9.501683012197058e-05,10
SMN1 2+0,Variant,9.501683012197058e-05,9
SMN1 VUS,Variant,9.501683012197058e-05,86
SMN1 conversion,Variant,9.501683012197058e-05,1
SMN1 deletion detection,Phenotype,9.501683012197058e-05,98
SMN1 exon 8 copy number,Gene,9.501683012197058e-05,16
SMN1 gene therapy,Drug,9.501683012197058e-05,17
SMN1 insertion using viral vector,Drug,9.501683012197058e-05,7
SMN1 large deletion,Variant,9.501683012197058e-05,7
SMN1 loss,Variant,9.501683012197058e-05,9
SMN1 subtle mutations (excluding p.Ala2Gly),Variant,9.501683012197058e-05,7
SMN1-MSCs,Drug,9.501683012197058e-05,7
SMN1-SMN2-NAIP combined genotype,Variant,9.501683012197058e-05,16
SMN1-hypomorphs,Variant,9.501683012197058e-05,86
SMN1A2G,Gene,9.501683012197058e-05,1
SMN2,Gene,9.501683012197058e-05,9
SMN2 expression activation,Drug,9.501683012197058e-05,9
SMN2 haplotypes,Variant,9.501683012197058e-05,9
SMN2 pre-mRNA splicing modulation,Drug,9.501683012197058e-05,9
SMN2 splicing modifiers,Drug,9.501683012197058e-05,10
SMN2/SMN1 ratio,Phenotype,9.501683012197058e-05,13
SMN2_E7+,Gene,9.501683012197058e-05,7
SMNDelta7(S270A),Protein,9.501683012197058e-05,8
